STOREKEY,MONTH_DATE,MONTHLY_REVENUE,REVENUE_QUARTILE,STORE_PERFORMANCE_LABEL
59,2019-12-01,60477.34000000001,4,HIGH_PERFORMANCE
54,2019-12-01,68179.29,4,HIGH_PERFORMANCE
57,2019-12-01,75937.37,4,HIGH_PERFORMANCE
49,2019-12-01,76450.16999999995,4,HIGH_PERFORMANCE
66,2019-12-01,77271.70999999998,4,HIGH_PERFORMANCE
9,2019-12-01,83704.28,4,HIGH_PERFORMANCE
10,2019-12-01,88321.12000000002,4,HIGH_PERFORMANCE
61,2019-12-01,90953.25000000001,4,HIGH_PERFORMANCE
0,2019-12-01,491598.8699999998,4,HIGH_PERFORMANCE
18,2020-01-01,2032.3899999999999,1,LOW_PERFORMANCE
12,2020-01-01,6094.96,1,LOW_PERFORMANCE
13,2020-01-01,6235.0599999999995,1,LOW_PERFORMANCE
24,2020-01-01,6405.349999999999,1,LOW_PERFORMANCE
16,2020-01-01,8496.61,1,LOW_PERFORMANCE
15,2020-01-01,8531.58,1,LOW_PERFORMANCE
38,2020-01-01,8792.04,1,LOW_PERFORMANCE
17,2020-01-01,10036.869999999999,1,LOW_PERFORMANCE
32,2020-01-01,10155.9,1,LOW_PERFORMANCE
34,2020-01-01,11539.84,1,LOW_PERFORMANCE
14,2020-01-01,12903.779999999997,1,LOW_PERFORMANCE
19,2020-01-01,13261.859999999999,1,LOW_PERFORMANCE
5,2020-01-01,13781.449999999999,1,LOW_PERFORMANCE
27,2020-01-01,13999.119999999999,1,LOW_PERFORMANCE
21,2020-01-01,14463.69,2,LOW_PERFORMANCE
4,2020-01-01,15412.859999999999,2,LOW_PERFORMANCE
1,2020-01-01,16879.909999999996,2,LOW_PERFORMANCE
22,2020-01-01,20305.18,2,LOW_PERFORMANCE
31,2020-01-01,20466.559999999998,2,LOW_PERFORMANCE
8,2020-01-01,21504.36,2,LOW_PERFORMANCE
6,2020-01-01,22977.4,2,LOW_PERFORMANCE
10,2020-01-01,23666.4,2,LOW_PERFORMANCE
26,2020-01-01,24266.280000000002,2,LOW_PERFORMANCE
47,2020-01-01,25327.89,2,LOW_PERFORMANCE
54,2020-01-01,27134.54,2,LOW_PERFORMANCE
39,2020-01-01,27153.340000000004,2,LOW_PERFORMANCE
37,2020-01-01,28403.850000000002,2,LOW_PERFORMANCE
40,2020-01-01,28807.449999999997,3,LOW_PERFORMANCE
64,2020-01-01,33730.14,3,LOW_PERFORMANCE
9,2020-01-01,33795.469999999994,3,LOW_PERFORMANCE
23,2020-01-01,37017.600000000006,3,LOW_PERFORMANCE
36,2020-01-01,39357.77000000001,3,LOW_PERFORMANCE
57,2020-01-01,39421.53,3,LOW_PERFORMANCE
48,2020-01-01,41256.76000000001,3,LOW_PERFORMANCE
62,2020-01-01,44288.17,3,LOW_PERFORMANCE
44,2020-01-01,44995.62000000001,3,LOW_PERFORMANCE
49,2020-01-01,45460.47000000001,3,LOW_PERFORMANCE
42,2020-01-01,46900.16999999999,3,LOW_PERFORMANCE
55,2020-01-01,47570.83000000001,3,LOW_PERFORMANCE
30,2020-01-01,47839.12,3,LOW_PERFORMANCE
51,2020-01-01,48281.04000000001,4,HIGH_PERFORMANCE
33,2020-01-01,49085.46000000001,4,HIGH_PERFORMANCE
56,2020-01-01,50762.98999999999,4,HIGH_PERFORMANCE
66,2020-01-01,51035.87999999999,4,HIGH_PERFORMANCE
59,2020-01-01,54490.869999999995,4,HIGH_PERFORMANCE
65,2020-01-01,54974.49999999999,4,HIGH_PERFORMANCE
61,2020-01-01,57545.13,4,HIGH_PERFORMANCE
53,2020-01-01,57871.16999999999,4,HIGH_PERFORMANCE
29,2020-01-01,60885.119999999995,4,HIGH_PERFORMANCE
50,2020-01-01,64928.69000000001,4,HIGH_PERFORMANCE
45,2020-01-01,66113.22,4,HIGH_PERFORMANCE
43,2020-01-01,74711.09999999999,4,HIGH_PERFORMANCE
0,2020-01-01,427595.77999999985,4,HIGH_PERFORMANCE
14,2020-02-01,650.85,1,LOW_PERFORMANCE
17,2020-02-01,4027.6499999999996,1,LOW_PERFORMANCE
18,2020-02-01,4211.48,1,LOW_PERFORMANCE
33,2020-02-01,5453.18,1,LOW_PERFORMANCE
4,2020-02-01,6138.49,1,LOW_PERFORMANCE
13,2020-02-01,8115.790000000001,1,LOW_PERFORMANCE
34,2020-02-01,11296.85,1,LOW_PERFORMANCE
19,2020-02-01,11803.27,1,LOW_PERFORMANCE
23,2020-02-01,11868.099999999999,1,LOW_PERFORMANCE
15,2020-02-01,12794.619999999999,1,LOW_PERFORMANCE
31,2020-02-01,14317.9,1,LOW_PERFORMANCE
12,2020-02-01,14602.28,1,LOW_PERFORMANCE
1,2020-02-01,16552.39,1,LOW_PERFORMANCE
32,2020-02-01,17241.719999999998,1,LOW_PERFORMANCE
27,2020-02-01,19377.930000000004,2,LOW_PERFORMANCE
26,2020-02-01,21491.44,2,LOW_PERFORMANCE
22,2020-02-01,21554.110000000004,2,LOW_PERFORMANCE
8,2020-02-01,23061.54,2,LOW_PERFORMANCE
62,2020-02-01,24291.489999999998,2,LOW_PERFORMANCE
16,2020-02-01,25355.809999999998,2,LOW_PERFORMANCE
21,2020-02-01,26591.940000000002,2,LOW_PERFORMANCE
6,2020-02-01,26996.679999999997,2,LOW_PERFORMANCE
29,2020-02-01,27010.58,2,LOW_PERFORMANCE
30,2020-02-01,28045.570000000003,2,LOW_PERFORMANCE
65,2020-02-01,29831.429999999997,2,LOW_PERFORMANCE
42,2020-02-01,30464.15,2,LOW_PERFORMANCE
37,2020-02-01,30933.340000000004,2,LOW_PERFORMANCE
49,2020-02-01,32134.850000000002,3,LOW_PERFORMANCE
48,2020-02-01,34968.700000000004,3,LOW_PERFORMANCE
39,2020-02-01,37355.42,3,LOW_PERFORMANCE
54,2020-02-01,40888.259999999995,3,LOW_PERFORMANCE
38,2020-02-01,41492.06999999999,3,LOW_PERFORMANCE
59,2020-02-01,42613.23999999999,3,LOW_PERFORMANCE
66,2020-02-01,43316.39000000001,3,LOW_PERFORMANCE
24,2020-02-01,44520.899999999994,3,LOW_PERFORMANCE
40,2020-02-01,46301.119999999995,3,LOW_PERFORMANCE
53,2020-02-01,47270.96000000001,3,LOW_PERFORMANCE
36,2020-02-01,47650.98000000001,3,LOW_PERFORMANCE
5,2020-02-01,49554.91000000001,3,LOW_PERFORMANCE
50,2020-02-01,51153.909999999996,3,LOW_PERFORMANCE
51,2020-02-01,52277.59999999999,4,HIGH_PERFORMANCE
61,2020-02-01,52347.61,4,HIGH_PERFORMANCE
56,2020-02-01,52974.93000000001,4,HIGH_PERFORMANCE
45,2020-02-01,53485.17999999999,4,HIGH_PERFORMANCE
44,2020-02-01,54825.94000000001,4,HIGH_PERFORMANCE
55,2020-02-01,59311.85,4,HIGH_PERFORMANCE
10,2020-02-01,61479.99000000001,4,HIGH_PERFORMANCE
47,2020-02-01,62040.710000000014,4,HIGH_PERFORMANCE
9,2020-02-01,62706.460000000014,4,HIGH_PERFORMANCE
43,2020-02-01,74891.50000000003,4,HIGH_PERFORMANCE
64,2020-02-01,82409.87999999999,4,HIGH_PERFORMANCE
57,2020-02-01,90907.75,4,HIGH_PERFORMANCE
0,2020-02-01,434417.87999999983,4,HIGH_PERFORMANCE
31,2020-03-01,17.99,1,LOW_PERFORMANCE
4,2020-03-01,328.95,1,LOW_PERFORMANCE
12,2020-03-01,369,1,LOW_PERFORMANCE
33,2020-03-01,699.8399999999999,1,LOW_PERFORMANCE
19,2020-03-01,699.95,1,LOW_PERFORMANCE
34,2020-03-01,1140.3,1,LOW_PERFORMANCE
18,2020-03-01,1608.76,1,LOW_PERFORMANCE
17,2020-03-01,1629.9,1,LOW_PERFORMANCE
1,2020-03-01,1719.97,1,LOW_PERFORMANCE
24,2020-03-01,2495.7999999999997,1,LOW_PERFORMANCE
30,2020-03-01,2592.5,1,LOW_PERFORMANCE
21,2020-03-01,2631.86,1,LOW_PERFORMANCE
5,2020-03-01,2820.9199999999996,1,LOW_PERFORMANCE
59,2020-03-01,2944.92,2,LOW_PERFORMANCE
13,2020-03-01,3052.98,2,LOW_PERFORMANCE
55,2020-03-01,3638.8899999999994,2,LOW_PERFORMANCE
15,2020-03-01,4065.94,2,LOW_PERFORMANCE
23,2020-03-01,4189.099999999999,2,LOW_PERFORMANCE
22,2020-03-01,4228.27,2,LOW_PERFORMANCE
40,2020-03-01,6612.949999999999,2,LOW_PERFORMANCE
36,2020-03-01,7340.73,2,LOW_PERFORMANCE
51,2020-03-01,8239.11,2,LOW_PERFORMANCE
39,2020-03-01,8342.25,2,LOW_PERFORMANCE
62,2020-03-01,8545.18,2,LOW_PERFORMANCE
27,2020-03-01,8995.11,2,LOW_PERFORMANCE
66,2020-03-01,9020.08,3,LOW_PERFORMANCE
57,2020-03-01,9287.89,3,LOW_PERFORMANCE
32,2020-03-01,9533.91,3,LOW_PERFORMANCE
44,2020-03-01,10286.730000000001,3,LOW_PERFORMANCE
53,2020-03-01,10361.139999999998,3,LOW_PERFORMANCE
9,2020-03-01,10684.989999999998,3,LOW_PERFORMANCE
61,2020-03-01,10841.119999999999,3,LOW_PERFORMANCE
29,2020-03-01,11507.420000000002,3,LOW_PERFORMANCE
45,2020-03-01,13525.740000000002,3,LOW_PERFORMANCE
50,2020-03-01,14058.369999999999,3,LOW_PERFORMANCE
49,2020-03-01,14523.789999999999,3,LOW_PERFORMANCE
47,2020-03-01,14729.709999999997,3,LOW_PERFORMANCE
42,2020-03-01,16322.759999999998,4,HIGH_PERFORMANCE
10,2020-03-01,18798.08,4,HIGH_PERFORMANCE
43,2020-03-01,20945.43,4,HIGH_PERFORMANCE
64,2020-03-01,21217.66,4,HIGH_PERFORMANCE
8,2020-03-01,21421.430000000008,4,HIGH_PERFORMANCE
48,2020-03-01,21489.409999999996,4,HIGH_PERFORMANCE
37,2020-03-01,23378.909999999996,4,HIGH_PERFORMANCE
56,2020-03-01,25297.299999999996,4,HIGH_PERFORMANCE
38,2020-03-01,30250.23,4,HIGH_PERFORMANCE
54,2020-03-01,30256.329999999998,4,HIGH_PERFORMANCE
65,2020-03-01,36350.06,4,HIGH_PERFORMANCE
0,2020-03-01,181951.00000000003,4,HIGH_PERFORMANCE
22,2020-04-01,3.35,1,LOW_PERFORMANCE
40,2020-04-01,23.72,1,LOW_PERFORMANCE
42,2020-04-01,474.26,1,LOW_PERFORMANCE
14,2020-04-01,595.78,1,LOW_PERFORMANCE
13,2020-04-01,733.78,1,LOW_PERFORMANCE
56,2020-04-01,918.97,1,LOW_PERFORMANCE
21,2020-04-01,1196,1,LOW_PERFORMANCE
51,2020-04-01,1199.6999999999998,1,LOW_PERFORMANCE
36,2020-04-01,1553.83,2,LOW_PERFORMANCE
66,2020-04-01,1713.4099999999999,2,LOW_PERFORMANCE
26,2020-04-01,1908.5399999999997,2,LOW_PERFORMANCE
54,2020-04-01,2099,2,LOW_PERFORMANCE
37,2020-04-01,2412,2,LOW_PERFORMANCE
43,2020-04-01,2594.35,2,LOW_PERFORMANCE
5,2020-04-01,3472.99,2,LOW_PERFORMANCE
49,2020-04-01,3499.5,2,LOW_PERFORMANCE
45,2020-04-01,4322.64,3,LOW_PERFORMANCE
61,2020-04-01,4904.15,3,LOW_PERFORMANCE
57,2020-04-01,6030.959999999999,3,LOW_PERFORMANCE
6,2020-04-01,6758.35,3,LOW_PERFORMANCE
39,2020-04-01,6952,3,LOW_PERFORMANCE
38,2020-04-01,7409.38,3,LOW_PERFORMANCE
24,2020-04-01,7680.129999999999,3,LOW_PERFORMANCE
50,2020-04-01,8850,4,HIGH_PERFORMANCE
9,2020-04-01,10548.869999999999,4,HIGH_PERFORMANCE
53,2020-04-01,11222.07,4,HIGH_PERFORMANCE
47,2020-04-01,14503.27,4,HIGH_PERFORMANCE
8,2020-04-01,16600.92,4,HIGH_PERFORMANCE
64,2020-04-01,17081.910000000003,4,HIGH_PERFORMANCE
0,2020-04-01,70378.26999999999,4,HIGH_PERFORMANCE
14,2020-05-01,877.5,1,LOW_PERFORMANCE
29,2020-05-01,2105.02,1,LOW_PERFORMANCE
31,2020-05-01,2392.75,1,LOW_PERFORMANCE
33,2020-05-01,2504.4,1,LOW_PERFORMANCE
6,2020-05-01,2566.78,1,LOW_PERFORMANCE
18,2020-05-01,2779,1,LOW_PERFORMANCE
13,2020-05-01,3731,1,LOW_PERFORMANCE
38,2020-05-01,3934.13,1,LOW_PERFORMANCE
27,2020-05-01,3935.82,1,LOW_PERFORMANCE
5,2020-05-01,5084.01,1,LOW_PERFORMANCE
22,2020-05-01,5208.11,1,LOW_PERFORMANCE
16,2020-05-01,5347.09,1,LOW_PERFORMANCE
4,2020-05-01,5522.1900000000005,1,LOW_PERFORMANCE
36,2020-05-01,5645.93,2,LOW_PERFORMANCE
12,2020-05-01,5690.2,2,LOW_PERFORMANCE
65,2020-05-01,6193.049999999999,2,LOW_PERFORMANCE
32,2020-05-01,6464.07,2,LOW_PERFORMANCE
39,2020-05-01,6591.779999999999,2,LOW_PERFORMANCE
56,2020-05-01,6724.33,2,LOW_PERFORMANCE
8,2020-05-01,6961.610000000001,2,LOW_PERFORMANCE
19,2020-05-01,7238.339999999999,2,LOW_PERFORMANCE
26,2020-05-01,7921.72,2,LOW_PERFORMANCE
62,2020-05-01,8061.049999999999,2,LOW_PERFORMANCE
59,2020-05-01,9410.46,2,LOW_PERFORMANCE
34,2020-05-01,9682.220000000001,2,LOW_PERFORMANCE
42,2020-05-01,9695.529999999999,2,LOW_PERFORMANCE
23,2020-05-01,9827.899999999998,3,LOW_PERFORMANCE
24,2020-05-01,11240.279999999999,3,LOW_PERFORMANCE
61,2020-05-01,11724.03,3,LOW_PERFORMANCE
17,2020-05-01,11854.09,3,LOW_PERFORMANCE
37,2020-05-01,13828.98,3,LOW_PERFORMANCE
21,2020-05-01,14440.09,3,LOW_PERFORMANCE
64,2020-05-01,14846.060000000001,3,LOW_PERFORMANCE
47,2020-05-01,15193.87,3,LOW_PERFORMANCE
54,2020-05-01,15287.209999999997,3,LOW_PERFORMANCE
49,2020-05-01,15724.03,3,LOW_PERFORMANCE
40,2020-05-01,16708.39,3,LOW_PERFORMANCE
57,2020-05-01,18103.899999999998,3,LOW_PERFORMANCE
66,2020-05-01,18952.41,3,LOW_PERFORMANCE
50,2020-05-01,19761.620000000006,4,HIGH_PERFORMANCE
53,2020-05-01,20385.14,4,HIGH_PERFORMANCE
43,2020-05-01,20735.010000000002,4,HIGH_PERFORMANCE
48,2020-05-01,23680.889999999996,4,HIGH_PERFORMANCE
9,2020-05-01,25261.65,4,HIGH_PERFORMANCE
30,2020-05-01,26401.110000000004,4,HIGH_PERFORMANCE
45,2020-05-01,29176.820000000003,4,HIGH_PERFORMANCE
10,2020-05-01,31201.010000000006,4,HIGH_PERFORMANCE
51,2020-05-01,31522.120000000006,4,HIGH_PERFORMANCE
44,2020-05-01,41046.11,4,HIGH_PERFORMANCE
55,2020-05-01,67220.86000000002,4,HIGH_PERFORMANCE
0,2020-05-01,211634.96000000002,4,HIGH_PERFORMANCE
5,2020-06-01,119.8,1,LOW_PERFORMANCE
13,2020-06-01,436.2,1,LOW_PERFORMANCE
17,2020-06-01,1029.97,1,LOW_PERFORMANCE
33,2020-06-01,1911.9099999999999,1,LOW_PERFORMANCE
36,2020-06-01,2358.17,1,LOW_PERFORMANCE
40,2020-06-01,2740.21,1,LOW_PERFORMANCE
30,2020-06-01,2769.88,1,LOW_PERFORMANCE
29,2020-06-01,2839.4900000000002,1,LOW_PERFORMANCE
18,2020-06-01,2990.94,1,LOW_PERFORMANCE
22,2020-06-01,3272.8900000000003,1,LOW_PERFORMANCE
16,2020-06-01,3407.67,1,LOW_PERFORMANCE
23,2020-06-01,3797.58,1,LOW_PERFORMANCE
27,2020-06-01,3809.1499999999996,1,LOW_PERFORMANCE
64,2020-06-01,3938.6500000000005,2,LOW_PERFORMANCE
34,2020-06-01,4191.889999999999,2,LOW_PERFORMANCE
1,2020-06-01,4260.74,2,LOW_PERFORMANCE
12,2020-06-01,4519.58,2,LOW_PERFORMANCE
44,2020-06-01,4714.26,2,LOW_PERFORMANCE
21,2020-06-01,5163.23,2,LOW_PERFORMANCE
4,2020-06-01,5779.610000000001,2,LOW_PERFORMANCE
8,2020-06-01,7241.17,2,LOW_PERFORMANCE
49,2020-06-01,7558.02,2,LOW_PERFORMANCE
9,2020-06-01,8363.419999999998,2,LOW_PERFORMANCE
62,2020-06-01,8832.93,2,LOW_PERFORMANCE
26,2020-06-01,8991,2,LOW_PERFORMANCE
31,2020-06-01,9248.4,2,LOW_PERFORMANCE
15,2020-06-01,9507.880000000001,3,LOW_PERFORMANCE
50,2020-06-01,10284.959999999997,3,LOW_PERFORMANCE
6,2020-06-01,10376.589999999998,3,LOW_PERFORMANCE
19,2020-06-01,11524.18,3,LOW_PERFORMANCE
39,2020-06-01,13823.759999999998,3,LOW_PERFORMANCE
42,2020-06-01,13933.46,3,LOW_PERFORMANCE
43,2020-06-01,14163.48,3,LOW_PERFORMANCE
56,2020-06-01,14312.970000000001,3,LOW_PERFORMANCE
37,2020-06-01,16212.889999999998,3,LOW_PERFORMANCE
51,2020-06-01,16623.78,3,LOW_PERFORMANCE
55,2020-06-01,16805.769999999997,3,LOW_PERFORMANCE
24,2020-06-01,17546.969999999998,3,LOW_PERFORMANCE
10,2020-06-01,18860.730000000003,3,LOW_PERFORMANCE
59,2020-06-01,21122.23,4,HIGH_PERFORMANCE
53,2020-06-01,21276.329999999998,4,HIGH_PERFORMANCE
47,2020-06-01,23367.870000000003,4,HIGH_PERFORMANCE
38,2020-06-01,23398.289999999997,4,HIGH_PERFORMANCE
57,2020-06-01,23478.989999999998,4,HIGH_PERFORMANCE
45,2020-06-01,26246.010000000002,4,HIGH_PERFORMANCE
66,2020-06-01,26300.36,4,HIGH_PERFORMANCE
61,2020-06-01,26362.819999999996,4,HIGH_PERFORMANCE
65,2020-06-01,27632.340000000004,4,HIGH_PERFORMANCE
48,2020-06-01,28534.35000000001,4,HIGH_PERFORMANCE
54,2020-06-01,29016.26,4,HIGH_PERFORMANCE
0,2020-06-01,188883.2,4,HIGH_PERFORMANCE
37,2020-07-01,234.98,1,LOW_PERFORMANCE
1,2020-07-01,826.96,1,LOW_PERFORMANCE
23,2020-07-01,901.1999999999999,1,LOW_PERFORMANCE
17,2020-07-01,1076.53,1,LOW_PERFORMANCE
9,2020-07-01,1726.2700000000002,1,LOW_PERFORMANCE
31,2020-07-01,1808.39,1,LOW_PERFORMANCE
38,2020-07-01,2184.83,1,LOW_PERFORMANCE
55,2020-07-01,2233.6400000000003,1,LOW_PERFORMANCE
44,2020-07-01,2361.29,1,LOW_PERFORMANCE
27,2020-07-01,2945.9199999999996,1,LOW_PERFORMANCE
19,2020-07-01,3201.33,1,LOW_PERFORMANCE
22,2020-07-01,3283.8700000000003,2,LOW_PERFORMANCE
42,2020-07-01,4532,2,LOW_PERFORMANCE
10,2020-07-01,4935.829999999999,2,LOW_PERFORMANCE
33,2020-07-01,5131.03,2,LOW_PERFORMANCE
53,2020-07-01,5960.82,2,LOW_PERFORMANCE
56,2020-07-01,6028.87,2,LOW_PERFORMANCE
32,2020-07-01,6552.49,2,LOW_PERFORMANCE
39,2020-07-01,6725.529999999999,2,LOW_PERFORMANCE
26,2020-07-01,6805.27,2,LOW_PERFORMANCE
65,2020-07-01,6916.239999999999,2,LOW_PERFORMANCE
6,2020-07-01,7002,2,LOW_PERFORMANCE
66,2020-07-01,7038.87,3,LOW_PERFORMANCE
34,2020-07-01,7107,3,LOW_PERFORMANCE
48,2020-07-01,7145.54,3,LOW_PERFORMANCE
21,2020-07-01,8808.539999999999,3,LOW_PERFORMANCE
36,2020-07-01,9528.33,3,LOW_PERFORMANCE
24,2020-07-01,9599.38,3,LOW_PERFORMANCE
5,2020-07-01,11209.66,3,LOW_PERFORMANCE
64,2020-07-01,11429.199999999999,3,LOW_PERFORMANCE
8,2020-07-01,11547.76,3,LOW_PERFORMANCE
47,2020-07-01,11811.899999999996,3,LOW_PERFORMANCE
30,2020-07-01,12218.249999999998,3,LOW_PERFORMANCE
59,2020-07-01,13051.64,4,HIGH_PERFORMANCE
49,2020-07-01,13397.67,4,HIGH_PERFORMANCE
61,2020-07-01,15133.309999999998,4,HIGH_PERFORMANCE
43,2020-07-01,15209.800000000001,4,HIGH_PERFORMANCE
51,2020-07-01,16157.819999999998,4,HIGH_PERFORMANCE
57,2020-07-01,16943.649999999998,4,HIGH_PERFORMANCE
45,2020-07-01,19692,4,HIGH_PERFORMANCE
62,2020-07-01,21457.800000000003,4,HIGH_PERFORMANCE
50,2020-07-01,31752.78,4,HIGH_PERFORMANCE
54,2020-07-01,33983.12,4,HIGH_PERFORMANCE
0,2020-07-01,125205.86999999995,4,HIGH_PERFORMANCE
23,2020-08-01,134.75,1,LOW_PERFORMANCE
37,2020-08-01,156,1,LOW_PERFORMANCE
57,2020-08-01,219.9,1,LOW_PERFORMANCE
16,2020-08-01,979.96,1,LOW_PERFORMANCE
24,2020-08-01,1048.57,1,LOW_PERFORMANCE
34,2020-08-01,1580.8200000000002,1,LOW_PERFORMANCE
61,2020-08-01,1800.28,1,LOW_PERFORMANCE
15,2020-08-01,2277.9,1,LOW_PERFORMANCE
21,2020-08-01,2460,1,LOW_PERFORMANCE
22,2020-08-01,2860.78,1,LOW_PERFORMANCE
31,2020-08-01,2999.92,1,LOW_PERFORMANCE
48,2020-08-01,3635.1800000000003,1,LOW_PERFORMANCE
6,2020-08-01,3756.3,2,LOW_PERFORMANCE
42,2020-08-01,3916.0699999999997,2,LOW_PERFORMANCE
38,2020-08-01,4036.61,2,LOW_PERFORMANCE
29,2020-08-01,4634.45,2,LOW_PERFORMANCE
9,2020-08-01,4725.89,2,LOW_PERFORMANCE
54,2020-08-01,4756.96,2,LOW_PERFORMANCE
1,2020-08-01,4908.92,2,LOW_PERFORMANCE
36,2020-08-01,4995.12,2,LOW_PERFORMANCE
66,2020-08-01,5497.22,2,LOW_PERFORMANCE
65,2020-08-01,5542.36,2,LOW_PERFORMANCE
33,2020-08-01,5903,2,LOW_PERFORMANCE
47,2020-08-01,5924.959999999999,2,LOW_PERFORMANCE
32,2020-08-01,5937.87,3,LOW_PERFORMANCE
40,2020-08-01,6797.86,3,LOW_PERFORMANCE
55,2020-08-01,6923.919999999999,3,LOW_PERFORMANCE
51,2020-08-01,7953.91,3,LOW_PERFORMANCE
10,2020-08-01,8010.479999999999,3,LOW_PERFORMANCE
59,2020-08-01,8043.95,3,LOW_PERFORMANCE
8,2020-08-01,9037.67,3,LOW_PERFORMANCE
27,2020-08-01,9310.35,3,LOW_PERFORMANCE
44,2020-08-01,9833.539999999999,3,LOW_PERFORMANCE
56,2020-08-01,10063.609999999999,3,LOW_PERFORMANCE
30,2020-08-01,10235.43,3,LOW_PERFORMANCE
26,2020-08-01,13317.880000000001,3,LOW_PERFORMANCE
49,2020-08-01,14428.8,4,HIGH_PERFORMANCE
53,2020-08-01,14471.67,4,HIGH_PERFORMANCE
13,2020-08-01,15523.899999999998,4,HIGH_PERFORMANCE
43,2020-08-01,15525.08,4,HIGH_PERFORMANCE
45,2020-08-01,16195.6,4,HIGH_PERFORMANCE
62,2020-08-01,16956.05,4,HIGH_PERFORMANCE
50,2020-08-01,17418.96,4,HIGH_PERFORMANCE
39,2020-08-01,17517.549999999996,4,HIGH_PERFORMANCE
64,2020-08-01,18762.260000000002,4,HIGH_PERFORMANCE
5,2020-08-01,21276.59,4,HIGH_PERFORMANCE
0,2020-08-01,64352.23,4,HIGH_PERFORMANCE
37,2020-09-01,289.99,1,LOW_PERFORMANCE
16,2020-09-01,371,1,LOW_PERFORMANCE
23,2020-09-01,434.95000000000005,1,LOW_PERFORMANCE
53,2020-09-01,479.97,1,LOW_PERFORMANCE
27,2020-09-01,768.86,1,LOW_PERFORMANCE
32,2020-09-01,1093.3,1,LOW_PERFORMANCE
43,2020-09-01,1206.11,1,LOW_PERFORMANCE
36,2020-09-01,1214.84,1,LOW_PERFORMANCE
42,2020-09-01,1216.95,1,LOW_PERFORMANCE
47,2020-09-01,1317.49,1,LOW_PERFORMANCE
48,2020-09-01,1369.13,1,LOW_PERFORMANCE
38,2020-09-01,2369.94,2,LOW_PERFORMANCE
40,2020-09-01,3207.3999999999996,2,LOW_PERFORMANCE
17,2020-09-01,3708,2,LOW_PERFORMANCE
15,2020-09-01,3961.7,2,LOW_PERFORMANCE
26,2020-09-01,4332.9400000000005,2,LOW_PERFORMANCE
55,2020-09-01,5028.54,2,LOW_PERFORMANCE
49,2020-09-01,5765.91,2,LOW_PERFORMANCE
19,2020-09-01,6368.59,2,LOW_PERFORMANCE
54,2020-09-01,6400.419999999999,2,LOW_PERFORMANCE
29,2020-09-01,6571.08,2,LOW_PERFORMANCE
22,2020-09-01,6748.700000000001,3,LOW_PERFORMANCE
62,2020-09-01,7008.55,3,LOW_PERFORMANCE
34,2020-09-01,7086.39,3,LOW_PERFORMANCE
66,2020-09-01,7183.74,3,LOW_PERFORMANCE
56,2020-09-01,7518.459999999999,3,LOW_PERFORMANCE
33,2020-09-01,7841.54,3,LOW_PERFORMANCE
8,2020-09-01,8185.98,3,LOW_PERFORMANCE
57,2020-09-01,8489.960000000001,3,LOW_PERFORMANCE
61,2020-09-01,9331.869999999999,3,LOW_PERFORMANCE
39,2020-09-01,9802.29,3,LOW_PERFORMANCE
59,2020-09-01,10613.66,4,HIGH_PERFORMANCE
10,2020-09-01,10983.050000000001,4,HIGH_PERFORMANCE
65,2020-09-01,11643.71,4,HIGH_PERFORMANCE
44,2020-09-01,11708.81,4,HIGH_PERFORMANCE
6,2020-09-01,16252.54,4,HIGH_PERFORMANCE
64,2020-09-01,17329.97,4,HIGH_PERFORMANCE
45,2020-09-01,19761.390000000003,4,HIGH_PERFORMANCE
51,2020-09-01,20200.130000000005,4,HIGH_PERFORMANCE
50,2020-09-01,29689.08,4,HIGH_PERFORMANCE
0,2020-09-01,95574.58999999998,4,HIGH_PERFORMANCE
31,2020-10-01,179.99,1,LOW_PERFORMANCE
33,2020-10-01,296,1,LOW_PERFORMANCE
29,2020-10-01,444.8,1,LOW_PERFORMANCE
48,2020-10-01,564.51,1,LOW_PERFORMANCE
4,2020-10-01,699.98,1,LOW_PERFORMANCE
27,2020-10-01,799.56,1,LOW_PERFORMANCE
12,2020-10-01,869.97,1,LOW_PERFORMANCE
9,2020-10-01,1178.9,1,LOW_PERFORMANCE
66,2020-10-01,1394.13,1,LOW_PERFORMANCE
57,2020-10-01,1548.91,1,LOW_PERFORMANCE
36,2020-10-01,1582.7,1,LOW_PERFORMANCE
32,2020-10-01,1582.93,2,LOW_PERFORMANCE
56,2020-10-01,1710.8100000000002,2,LOW_PERFORMANCE
55,2020-10-01,1805.78,2,LOW_PERFORMANCE
24,2020-10-01,2099.85,2,LOW_PERFORMANCE
16,2020-10-01,2240.8399999999997,2,LOW_PERFORMANCE
21,2020-10-01,2290,2,LOW_PERFORMANCE
18,2020-10-01,2324.9,2,LOW_PERFORMANCE
51,2020-10-01,2374.82,2,LOW_PERFORMANCE
5,2020-10-01,2450.97,2,LOW_PERFORMANCE
54,2020-10-01,2521.3700000000003,2,LOW_PERFORMANCE
62,2020-10-01,2669.95,3,LOW_PERFORMANCE
19,2020-10-01,2855.3999999999996,3,LOW_PERFORMANCE
38,2020-10-01,3017.73,3,LOW_PERFORMANCE
64,2020-10-01,4309.99,3,LOW_PERFORMANCE
39,2020-10-01,4439.669999999999,3,LOW_PERFORMANCE
43,2020-10-01,6272.9,3,LOW_PERFORMANCE
8,2020-10-01,6778.410000000001,3,LOW_PERFORMANCE
10,2020-10-01,7033.099999999999,3,LOW_PERFORMANCE
