YEAR_AND_MONTH,PRODUCTKEY,STOREKEY,TOTAL_UNITS_SOLD,REVENUE_LAST_MONTH,REVENUE_3_LAST_MONTH,MONTH,QUARTER,TARGET_REVENUE_USD
2018-12,2115,0,1,877.50,3510.00,12,4,877.50
2018-12,2116,0,2,1650.00,13200.00,12,4,3300.00
2018-12,2350,0,1,429.99,859.98,12,4,429.99
2018-12,2493,0,8,149.94,24.99,12,4,199.92
2018-12,2494,0,1,5.88,2.94,12,4,2.94
2018-12,2496,0,2,39.96,89.91,12,4,19.98
2018-12,2499,0,1,23.72,71.16,12,4,23.72
2018-12,2500,0,1,47.44,166.04,12,4,23.72
2018-12,2502,0,3,19.98,9.99,12,4,29.97
2018-12,2511,0,10,32.48,8.12,12,4,40.60
2018-12,2514,0,2,649.95,259.98,12,4,259.98
2019-01,2,0,1,90.93,25.98,1,1,12.99
2019-01,14,0,1,233.04,155.36,1,1,77.68
2019-01,18,0,2,109.95,329.85,1,1,219.90
2019-01,39,0,2,299.23,897.69,1,1,598.46
2019-01,47,64,7,149.95,299.90,1,1,1049.65
2019-01,48,56,2,149.95,149.95,1,1,299.90
2019-01,51,57,6,199.95,199.95,1,1,1199.70
2019-01,52,0,4,199.95,1599.60,1,1,799.80
2019-01,54,0,1,2960.00,1184.00,1,1,296.00
2019-01,54,47,3,1184.00,592.00,1,1,888.00
2019-01,55,0,5,592.00,592.00,1,1,1480.00
2019-01,58,0,6,156.00,156.00,1,1,936.00
2019-01,59,0,9,468.00,780.00,1,1,1404.00
2019-01,61,0,1,181.00,1810.00,1,1,181.00
2019-01,62,0,2,1448.00,362.00,1,1,362.00
2019-01,65,0,9,543.00,362.00,1,1,1629.00
2019-01,66,57,1,102.76,25.69,1,1,25.69
2019-01,67,51,2,25.69,77.07,1,1,51.38
2019-01,70,0,2,335.65,287.70,1,1,95.90
2019-01,71,59,1,239.75,191.80,1,1,47.95
2019-01,73,0,6,95.90,143.85,1,1,287.70
2019-01,77,0,7,75.90,227.70,1,1,265.65
2019-01,79,0,4,121.65,324.40,1,1,162.20
2019-01,80,0,1,81.10,121.65,1,1,40.55
2019-01,81,0,2,40.55,243.30,1,1,81.10
2019-01,82,0,2,81.10,121.65,1,1,81.10
2019-01,83,0,6,299.97,299.97,1,1,599.94
2019-01,85,0,2,999.90,199.98,1,1,199.98
2019-01,86,0,7,499.95,399.96,1,1,699.93
2019-01,87,0,1,299.97,699.93,1,1,99.99
2019-01,89,0,5,449.97,299.98,1,1,749.95
2019-01,92,0,1,149.99,749.95,1,1,149.99
2019-01,95,0,4,67.40,202.20,1,1,269.60
2019-01,98,0,7,360.00,840.00,1,1,840.00
2019-01,100,0,1,720.00,360.00,1,1,120.00
2019-01,102,0,2,920.00,1035.00,1,1,230.00
2019-01,105,0,12,1150.00,575.00,1,1,1380.00
2019-01,106,0,2,132.99,531.96,1,1,265.98
2019-01,106,65,4,265.98,132.99,1,1,531.96
2019-01,107,0,5,398.97,132.99,1,1,664.95
2019-01,108,0,1,132.99,531.96,1,1,132.99
2019-01,109,0,7,132.99,132.99,1,1,930.93
2019-01,110,0,4,398.97,1063.92,1,1,531.96
2019-01,111,0,2,1499.94,749.97,1,1,499.98
2019-01,112,0,1,249.99,499.98,1,1,249.99
2019-01,113,0,6,1499.94,1749.93,1,1,1499.94
2019-01,114,0,2,2499.90,249.99,1,1,499.98
2019-01,115,0,5,1749.93,1999.92,1,1,1249.95
2019-01,115,64,1,249.99,1249.95,1,1,249.99
2019-01,116,0,1,509.97,849.95,1,1,169.99
2019-01,120,0,7,119.99,359.97,1,1,839.93
2019-01,121,0,4,479.96,359.97,1,1,479.96
2019-01,132,0,1,400.00,1600.00,1,1,200.00
2019-01,133,0,1,3149.55,699.90,1,1,349.95
2019-01,135,0,1,699.90,699.90,1,1,349.95
2019-01,136,0,2,349.95,699.90,1,1,699.90
2019-01,153,0,1,3759.76,469.97,1,1,469.97
2019-01,157,0,2,1099.99,9899.91,1,1,2199.98
2019-01,171,64,1,297.00,693.00,1,1,99.00
2019-01,176,0,1,126.90,1015.20,1,1,126.90
2019-01,188,0,1,818.30,350.70,1,1,116.90
2019-01,191,0,4,132.00,264.00,1,1,264.00
2019-01,373,0,1,978.00,326.00,1,1,326.00
2019-01,408,0,1,6822.00,1516.00,1,1,758.00
2019-01,416,0,4,969.00,1938.00,1,1,3876.00
2019-01,416,66,2,6783.00,1938.00,1,1,1938.00
2019-01,418,0,4,269.95,1079.80,1,1,1079.80
2019-01,418,50,1,539.90,809.85,1,1,269.95
2019-01,419,61,6,1845.00,3690.00,1,1,2214.00
2019-01,420,9,3,499.90,2499.50,1,1,1499.70
2019-01,420,64,2,1499.70,1999.60,1,1,999.80
2019-01,422,0,11,12597.00,969.00,1,1,10659.00
2019-01,423,45,3,3594.00,2995.00,1,1,1797.00
2019-01,424,0,5,2159.60,809.85,1,1,1349.75
2019-01,425,0,7,3690.00,369.00,1,1,2583.00
2019-01,426,0,4,1499.70,1499.70,1,1,1999.60
2019-01,427,0,2,938.00,938.00,1,1,938.00
2019-01,427,39,5,938.00,938.00,1,1,2345.00
2019-01,428,0,12,1938.00,8721.00,1,1,11628.00
2019-01,429,0,7,2999.50,599.90,1,1,4199.30
2019-01,430,0,4,539.90,269.95,1,1,1079.80
2019-01,431,61,5,738.00,3321.00,1,1,1845.00
2019-01,433,0,5,969.00,1938.00,1,1,4845.00
2019-01,434,0,10,3594.00,2396.00,1,1,5990.00
2019-01,434,50,4,2995.00,1198.00,1,1,2396.00
2019-01,434,59,4,4193.00,599.00,1,1,2396.00
2019-01,435,0,1,1079.80,269.95,1,1,269.95
2019-01,437,0,3,5498.90,3999.20,1,1,1499.70
2019-01,438,63,1,7352.00,2757.00,1,1,919.00
2019-01,439,0,2,559.00,5590.00,1,1,1118.00
2019-01,440,0,5,1099.75,439.90,1,1,1099.75
2019-01,442,0,2,539.80,809.70,1,1,539.80
2019-01,442,48,4,2159.20,539.80,1,1,1079.60
2019-01,443,0,3,1047.00,1047.00,1,1,1047.00
2019-01,443,30,5,698.00,698.00,1,1,1745.00
2019-01,444,0,8,1838.00,9190.00,1,1,7352.00
2019-01,447,47,7,459.80,229.90,1,1,1609.30
2019-01,448,27,9,539.80,539.80,1,1,2429.10
2019-01,448,45,1,269.90,269.90,1,1,269.90
2019-01,449,0,5,4188.00,349.00,1,1,1745.00
2019-01,450,0,2,7352.00,2757.00,1,1,1838.00
2019-01,451,0,2,6149.00,6149.00,1,1,1118.00
2019-01,452,0,5,659.85,2419.45,1,1,1099.75
2019-01,455,0,1,919.00,1838.00,1,1,919.00
2019-01,456,0,5,6149.00,559.00,1,1,2795.00
2019-01,456,8,3,4472.00,559.00,1,1,1677.00
2019-01,458,0,2,919.60,229.90,1,1,459.80
2019-01,459,0,6,539.80,1349.50,1,1,1619.40
2019-01,459,42,2,269.90,1079.60,1,1,539.80
2019-01,472,0,6,69.00,138.00,1,1,414.00
2019-01,474,0,2,392.00,98.00,1,1,98.00
2019-01,647,0,3,348.00,261.00,1,1,261.00
2019-01,733,0,2,316.00,474.00,1,1,316.00
2019-01,962,0,6,564.00,1880.00,1,1,1128.00
2019-01,974,0,5,148.00,888.00,1,1,740.00
2019-01,1135,0,1,984.00,2296.00,1,1,328.00
2019-01,1258,0,3,39.99,199.95,1,1,119.97
2019-01,1281,0,2,134.91,59.96,1,1,29.98
2019-01,1287,0,1,467.94,155.98,1,1,77.99
2019-01,1318,0,6,16.99,33.98,1,1,101.94
2019-01,1355,0,4,263.92,65.98,1,1,131.96
2019-01,1364,0,1,53.98,161.94,1,1,26.99
2019-01,1412,0,4,289.00,867.00,1,1,1156.00
2019-01,1416,0,1,924.00,616.00,1,1,308.00
2019-01,1419,0,2,1290.00,1032.00,1,1,516.00
2019-01,1422,0,1,301.00,903.00,1,1,301.00
2019-01,1427,0,5,690.00,920.00,1,1,1150.00
2019-01,1429,0,2,289.00,867.00,1,1,578.00
2019-01,1431,0,3,2048.00,512.00,1,1,768.00
2019-01,1434,0,5,536.00,268.00,1,1,1340.00
2019-01,1435,0,5,1758.00,293.00,1,1,1465.00
2019-01,1440,0,1,378.00,945.00,1,1,189.00
2019-01,1442,0,1,529.00,1058.00,1,1,529.00
2019-01,1444,0,3,1610.00,690.00,1,1,690.00
2019-01,1454,0,7,199.00,1393.00,1,1,1393.00
2019-01,1458,0,3,1400.00,200.00,1,1,600.00
2019-01,1460,0,2,600.00,300.00,1,1,600.00
2019-01,1463,0,2,2637.00,293.00,1,1,586.00
2019-01,1466,0,2,870.00,580.00,1,1,580.00
2019-01,1469,0,3,600.00,200.00,1,1,600.00
2019-01,1476,0,2,3456.00,864.00,1,1,576.00
2019-01,1479,0,6,310.00,310.00,1,1,1860.00
2019-01,1486,0,2,288.00,1152.00,1,1,576.00
2019-01,1501,0,1,1603.00,1832.00,1,1,229.00
2019-01,1506,22,6,576.00,576.00,1,1,1728.00
2019-01,1516,0,4,864.00,1440.00,1,1,1152.00
2019-01,1517,0,5,1335.00,1602.00,1,1,1335.00
2019-01,1537,0,1,368.00,736.00,1,1,368.00
2019-01,1542,0,1,660.00,330.00,1,1,330.00
2019-01,1548,0,7,532.00,266.00,1,1,1862.00
2019-01,1555,0,5,1104.00,1104.00,1,1,1840.00
2019-01,1561,50,3,402.00,804.00,1,1,1206.00
2019-01,1565,0,2,255.00,255.00,1,1,510.00
2019-01,1570,0,4,796.00,1194.00,1,1,1592.00
2019-01,1571,0,2,170.97,170.97,1,1,113.98
2019-01,1573,0,9,58.99,176.97,1,1,530.91
2019-01,1574,0,1,119.98,299.95,1,1,59.99
2019-01,1575,56,1,243.96,243.96,1,1,60.99
2019-01,1578,37,1,438.00,657.00,1,1,219.00
2019-01,1579,0,7,219.00,219.00,1,1,1533.00
2019-01,1580,0,6,657.00,876.00,1,1,1314.00
2019-01,1581,0,2,1314.00,219.00,1,1,438.00
2019-01,1582,0,2,53.97,71.96,1,1,35.98
2019-01,1583,0,7,41.67,55.56,1,1,97.23
2019-01,1584,0,3,99.90,9.99,1,1,29.97
2019-01,1585,0,8,114.45,91.56,1,1,183.12
2019-01,1587,0,1,17.99,71.96,1,1,17.99
2019-01,1588,0,2,97.23,97.23,1,1,27.78
2019-01,1590,0,1,68.67,45.78,1,1,22.89
2019-01,1597,0,1,347.28,115.76,1,1,57.88
2019-01,1599,0,1,57.88,173.64,1,1,57.88
2019-01,1601,0,2,479.97,799.95,1,1,319.98
2019-01,1604,0,2,519.98,1039.96,1,1,519.98
2019-01,1605,54,8,289.99,579.98,1,1,2319.92
2019-01,1607,0,7,539.97,359.98,1,1,1259.93
2019-01,1609,0,3,259.99,3379.87,1,1,779.97
2019-01,1610,0,3,869.97,2609.91,1,1,869.97
2019-01,1613,0,2,109.99,989.91,1,1,219.98
2019-01,1613,51,2,329.97,329.97,1,1,219.98
2019-01,1615,0,4,579.98,2899.90,1,1,1159.96
2019-01,1616,0,2,56.99,512.91,1,1,113.98
2019-01,1622,0,2,1314.00,1095.00,1,1,438.00
2019-01,1623,56,3,219.00,657.00,1,1,657.00
2019-01,1625,0,10,438.00,438.00,1,1,2190.00
2019-01,1625,38,3,219.00,438.00,1,1,657.00
2019-01,1628,0,2,55.56,13.89,1,1,27.78
2019-01,1629,0,5,9.99,49.95,1,1,49.95
2019-01,1632,0,8,71.96,233.87,1,1,143.92
2019-01,1633,0,4,13.89,138.90,1,1,55.56
2019-01,1634,0,2,109.89,69.93,1,1,19.98
2019-01,1634,55,4,9.99,9.99,1,1,39.96
2019-01,1641,0,4,37.98,25.32,1,1,50.64
2019-01,1641,10,1,75.96,50.64,1,1,12.66
2019-01,1643,42,6,289.40,231.52,1,1,347.28
2019-01,1644,54,2,173.64,57.88,1,1,115.76
2019-01,1645,0,1,115.76,115.76,1,1,57.88
2019-01,1646,0,1,159.99,1599.90,1,1,159.99
2019-01,1651,0,1,1599.90,639.96,1,1,159.99
2019-01,1652,0,4,899.95,179.99,1,1,719.96
2019-01,1654,0,3,519.98,519.98,1,1,779.97
2019-01,1654,66,3,519.98,259.99,1,1,779.97
2019-01,1655,0,5,2609.91,289.99,1,1,1449.95
2019-01,1656,0,4,1439.91,1119.93,1,1,639.96
2019-01,1657,0,2,359.98,539.97,1,1,359.98
2019-01,1658,50,7,219.98,219.98,1,1,769.93
2019-01,1659,0,1,519.98,779.97,1,1,259.99
2019-01,1660,0,1,2609.91,579.98,1,1,289.99
2019-01,1661,0,12,11.00,5.50,1,1,66.00
2019-01,1662,0,9,20.97,6.99,1,1,62.91
2019-01,1665,0,4,9.98,4.99,1,1,19.96
2019-01,1667,0,3,11.00,5.50,1,1,16.50
2019-01,1668,0,3,34.95,20.97,1,1,20.97
2019-01,1670,0,3,35.96,17.98,1,1,26.97
2019-01,1674,0,1,48.93,20.97,1,1,6.99
2019-01,1676,0,1,17.98,17.98,1,1,8.99
2019-01,1678,0,7,16.89,101.34,1,1,118.23
2019-01,1678,61,4,16.89,101.34,1,1,67.56
2019-01,1683,0,9,9.98,19.96,1,1,44.91
2019-01,1684,0,4,33.78,67.56,1,1,67.56
2019-01,1689,0,3,14.94,19.92,1,1,14.94
2019-01,1690,0,2,322.81,16.99,1,1,33.98
2019-01,1694,0,8,53.28,35.52,1,1,71.04
2019-01,1696,0,1,84.95,84.95,1,1,16.99
2019-01,1701,0,2,24.90,14.94,1,1,9.96
2019-01,1702,0,9,33.98,33.98,1,1,152.91
2019-01,1703,55,6,5.39,10.78,1,1,32.34
2019-01,1704,0,6,69.90,13.98,1,1,41.94
2019-01,1729,0,6,466.08,155.36,1,1,466.08
2019-01,1734,0,3,84.00,28.00,1,1,84.00
2019-01,1750,0,7,763.00,109.00,1,1,763.00
2019-01,1772,0,2,204.00,34.00,1,1,68.00
2019-01,1785,0,2,43.00,43.00,1,1,86.00
2019-01,1822,0,4,32.00,32.00,1,1,128.00
2019-01,1987,0,3,199.98,599.94,1,1,299.97
2019-01,2008,0,7,199.99,399.98,1,1,1399.93
2019-01,2014,0,9,1399.93,399.98,1,1,1799.91
2019-01,2033,0,1,179.99,539.97,1,1,179.99
2019-01,2089,0,11,515.00,257.50,1,1,2832.50
2019-01,2090,0,1,2950.00,2950.00,1,1,1475.00
2019-01,2092,0,1,7910.00,3164.00,1,1,791.00
2019-01,2094,0,4,257.50,257.50,1,1,1030.00
2019-01,2094,43,6,257.50,1287.50,1,1,1545.00
2019-01,2096,0,13,877.50,4387.50,1,1,11407.50
2019-01,2100,0,3,11800.00,10325.00,1,1,4425.00
2019-01,2101,0,8,1755.00,877.50,1,1,7020.00
2019-01,2102,0,6,1582.00,6328.00,1,1,4746.00
2019-01,2103,0,3,2032.00,1524.00,1,1,1524.00
2019-01,2105,0,2,1475.00,2950.00,1,1,2950.00
2019-01,2111,0,1,1755.00,2632.50,1,1,877.50
2019-01,2488,0,3,14.99,14.99,1,1,44.97
2019-01,2490,0,11,14.99,14.99,1,1,164.89
2019-01,2493,0,4,199.92,74.97,1,1,99.96
2019-01,2496,0,4,19.98,9.99,1,1,39.96
2019-01,2499,0,2,23.72,118.60,1,1,47.44
2019-01,2502,0,7,29.97,9.99,1,1,69.93
2019-01,2504,0,4,9.99,59.94,1,1,39.96
2019-01,2509,0,4,12.18,4.06,1,1,16.24
2019-01,2511,0,3,40.60,24.36,1,1,12.18
2019-01,2515,0,7,3.35,3.35,1,1,23.45
2019-02,10,0,2,59.99,239.96,2,1,119.98
2019-02,23,0,3,134.00,402.00,2,1,402.00
2019-02,26,0,2,999.50,399.80,2,1,399.80
2019-02,37,0,1,299.23,1196.92,2,1,299.23
2019-02,47,0,7,149.95,449.85,2,1,1049.65
2019-02,48,0,5,149.95,1049.65,2,1,749.75
2019-02,50,0,4,999.75,199.95,2,1,799.80
2019-02,50,57,4,199.95,599.85,2,1,799.80
2019-02,51,0,4,399.90,799.80,2,1,799.80
2019-02,51,54,8,1399.65,199.95,2,1,1599.60
2019-02,52,0,6,799.80,399.90,2,1,1199.70
2019-02,53,0,3,296.00,1480.00,2,1,888.00
2019-02,54,0,6,296.00,296.00,2,1,1776.00
2019-02,55,0,9,1480.00,296.00,2,1,2664.00
2019-02,57,0,4,156.00,468.00,2,1,624.00
2019-02,60,0,4,780.00,156.00,2,1,624.00
2019-02,61,0,3,181.00,181.00,2,1,543.00
2019-02,62,0,7,362.00,905.00,2,1,1267.00
2019-02,62,29,2,543.00,543.00,2,1,362.00
2019-02,64,0,7,905.00,362.00,2,1,1267.00
2019-02,69,43,7,256.90,102.76,2,1,179.83
2019-02,71,0,4,383.60,47.95,2,1,191.80
2019-02,72,0,8,47.95,239.75,2,1,383.60
2019-02,73,0,6,287.70,191.80,2,1,287.70
2019-02,73,48,1,95.90,47.95,2,1,47.95
2019-02,75,0,2,113.85,37.95,2,1,75.90
2019-02,76,0,6,37.95,113.85,2,1,227.70
2019-02,77,0,4,265.65,113.85,2,1,151.80
2019-02,79,0,7,162.20,40.55,2,1,283.85
2019-02,82,0,1,81.10,121.65,2,1,40.55
2019-02,87,0,2,99.99,299.97,2,1,199.98
2019-02,88,0,2,1049.93,299.98,2,1,299.98
2019-02,88,8,2,299.98,1499.90,2,1,299.98
2019-02,90,0,2,1199.92,149.99,2,1,299.98
2019-02,91,0,1,899.94,749.95,2,1,149.99
2019-02,93,0,2,337.00,741.40,2,1,134.80
2019-02,93,59,9,134.80,134.80,2,1,606.60
2019-02,95,0,2,269.60,337.00,2,1,134.80
2019-02,95,57,1,134.80,67.40,2,1,67.40
2019-02,97,0,5,67.40,471.80,2,1,337.00
2019-02,97,50,6,269.60,67.40,2,1,404.40
2019-02,97,61,1,134.80,337.00,2,1,67.40
2019-02,98,8,5,120.00,120.00,2,1,600.00
2019-02,99,0,4,360.00,240.00,2,1,480.00
2019-02,100,0,14,120.00,120.00,2,1,1680.00
2019-02,101,64,1,960.00,360.00,2,1,120.00
2019-02,103,0,15,115.00,115.00,2,1,1725.00
2019-02,104,0,1,920.00,230.00,2,1,115.00
2019-02,105,0,2,1380.00,460.00,2,1,230.00
2019-02,106,0,1,265.98,132.99,2,1,132.99
2019-02,110,50,2,531.96,398.97,2,1,265.98
2019-02,111,0,2,499.98,999.96,2,1,499.98
2019-02,112,0,1,249.99,1499.94,2,1,249.99
2019-02,113,10,8,249.99,999.96,2,1,1999.92
2019-02,113,61,1,249.99,749.97,2,1,249.99
2019-02,114,0,1,499.98,999.96,2,1,249.99
2019-02,115,0,3,1249.95,499.98,2,1,749.97
2019-02,117,0,7,1189.93,849.95,2,1,1189.93
2019-02,120,0,3,839.93,119.99,2,1,359.97
2019-02,123,0,2,279.99,279.99,2,1,559.98
2019-02,126,63,9,143.40,1003.80,2,1,1290.60
2019-02,130,8,3,600.00,400.00,2,1,600.00
2019-02,132,0,3,200.00,200.00,2,1,600.00
2019-02,137,0,1,3499.93,1499.97,2,1,499.99
2019-02,141,0,1,599.98,299.99,2,1,299.99
2019-02,143,0,4,2399.92,1199.96,2,1,1199.96
2019-02,146,0,5,8699.97,8699.97,2,1,14499.95
2019-02,149,0,6,2369.94,1184.97,2,1,7109.82
2019-02,153,0,3,469.97,469.97,2,1,1409.91
2019-02,154,0,4,1409.91,939.94,2,1,1879.88
2019-02,166,55,5,714.00,476.00,2,1,595.00
2019-02,175,0,5,818.30,116.90,2,1,584.50
2019-02,180,0,1,552.00,207.00,2,1,69.00
2019-02,182,0,2,2023.00,1071.00,2,1,238.00
2019-02,347,0,2,586.00,2344.00,2,1,1172.00
2019-02,360,0,3,2660.00,380.00,2,1,1140.00
2019-02,367,0,1,2282.00,326.00,2,1,326.00
2019-02,373,0,6,326.00,652.00,2,1,1956.00
2019-02,414,0,1,758.00,2274.00,2,1,758.00
2019-02,416,0,3,3876.00,9690.00,2,1,2907.00
2019-02,416,42,3,1938.00,3876.00,2,1,2907.00
2019-02,418,0,1,1079.80,809.85,2,1,269.95
2019-02,418,59,7,1619.70,269.95,2,1,1889.65
2019-02,420,0,1,7498.50,1499.70,2,1,499.90
2019-02,421,0,10,7035.00,1876.00,2,1,4690.00
2019-02,422,0,2,10659.00,14535.00,2,1,1938.00
2019-02,422,64,1,1938.00,1938.00,2,1,969.00
2019-02,423,0,2,5990.00,1797.00,2,1,1198.00
2019-02,423,8,4,1198.00,1198.00,2,1,2396.00
2019-02,423,9,3,3594.00,2995.00,2,1,1797.00
2019-02,424,45,1,1349.75,1619.70,2,1,269.95
2019-02,425,0,4,2583.00,1107.00,2,1,1476.00
2019-02,426,0,7,1999.60,999.80,2,1,3499.30
2019-02,427,0,9,938.00,4221.00,2,1,4221.00
2019-02,427,8,1,469.00,1407.00,2,1,469.00
2019-02,427,39,3,2345.00,2345.00,2,1,1407.00
2019-02,427,44,2,2814.00,469.00,2,1,938.00
2019-02,428,0,5,11628.00,10659.00,2,1,4845.00
2019-02,430,0,14,1079.80,1889.65,2,1,3779.30
2019-02,431,0,5,2583.00,369.00,2,1,1845.00
2019-02,433,0,16,4845.00,969.00,2,1,15504.00
2019-02,434,0,4,5990.00,2995.00,2,1,2396.00
2019-02,434,57,2,3594.00,1198.00,2,1,1198.00
2019-02,434,59,2,2396.00,1797.00,2,1,1198.00
2019-02,435,0,18,269.95,1079.80,2,1,4859.10
2019-02,436,0,4,5904.00,1107.00,2,1,1476.00
2019-02,437,0,12,1499.70,999.80,2,1,5998.80
2019-02,438,0,9,3676.00,2757.00,2,1,8271.00
2019-02,438,56,3,2757.00,3676.00,2,1,2757.00
2019-02,439,0,5,1118.00,1118.00,2,1,2795.00
2019-02,439,39,5,559.00,2236.00,2,1,2795.00
2019-02,440,0,8,1099.75,219.95,2,1,1759.60
2019-02,441,0,5,1149.50,229.90,2,1,1149.50
2019-02,442,0,7,539.80,269.90,2,1,1889.30
2019-02,442,9,1,809.70,1349.50,2,1,269.90
2019-02,443,0,1,1047.00,1745.00,2,1,349.00
2019-02,444,0,10,7352.00,9190.00,2,1,9190.00
2019-02,446,0,4,659.85,879.80,2,1,879.80
2019-02,448,0,6,2699.00,2159.20,2,1,1619.40
2019-02,448,27,1,2429.10,269.90,2,1,269.90
2019-02,449,0,3,1745.00,1047.00,2,1,1047.00
2019-02,450,0,11,1838.00,919.00,2,1,10109.00
2019-02,450,57,3,919.00,919.00,2,1,2757.00
2019-02,451,0,8,1118.00,1118.00,2,1,4472.00
2019-02,452,0,6,1099.75,439.90,2,1,1319.70
2019-02,452,8,1,659.85,2199.50,2,1,219.95
2019-02,453,0,9,919.60,689.70,2,1,2069.10
2019-02,454,0,2,269.90,269.90,2,1,539.80
2019-02,454,9,2,1889.30,269.90,2,1,539.80
2019-02,454,45,2,539.80,1349.50,2,1,539.80
2019-02,455,0,17,919.00,1838.00,2,1,15623.00
2019-02,456,0,1,2795.00,559.00,2,1,559.00
2019-02,456,8,6,1677.00,559.00,2,1,3354.00
2019-02,456,10,1,559.00,1677.00,2,1,559.00
2019-02,456,37,1,6149.00,3913.00,2,1,559.00
2019-02,458,0,7,459.80,1379.40,2,1,1609.30
2019-02,460,0,11,299.90,599.80,2,1,3298.90
2019-02,460,29,4,599.80,2099.30,2,1,1199.60
2019-02,460,48,3,299.90,2999.00,2,1,899.70
2019-02,475,0,1,2457.00,7371.00,2,1,819.00
2019-02,554,0,6,2997.00,1998.00,2,1,5994.00
2019-02,618,0,2,299.00,2392.00,2,1,598.00
2019-02,647,0,1,261.00,87.00,2,1,87.00
2019-02,962,0,9,1128.00,376.00,2,1,1692.00
2019-02,986,0,2,387.00,1032.00,2,1,258.00
2019-02,1018,0,4,188.00,1880.00,2,1,752.00
2019-02,1206,0,7,4680.00,7800.00,2,1,10920.00
2019-02,1229,0,1,1560.00,9360.00,2,1,1560.00
2019-02,1319,0,3,22.99,137.94,2,1,68.97
2019-02,1350,0,1,25.98,12.99,2,1,12.99
2019-02,1410,0,4,690.00,230.00,2,1,920.00
2019-02,1417,0,2,1340.00,536.00,2,1,536.00
2019-02,1423,0,2,189.00,567.00,2,1,378.00
2019-02,1424,0,7,1000.00,600.00,2,1,1400.00
2019-02,1426,0,11,589.00,1767.00,2,1,6479.00
2019-02,1428,0,3,1608.00,2144.00,2,1,804.00
2019-02,1432,0,4,1500.00,300.00,2,1,1200.00
2019-02,1436,0,5,258.00,516.00,2,1,1290.00
2019-02,1436,48,6,258.00,258.00,2,1,1548.00
2019-02,1439,0,4,1204.00,903.00,2,1,1204.00
2019-02,1441,0,15,400.00,400.00,2,1,3000.00
2019-02,1443,0,3,2945.00,4712.00,2,1,1767.00
2019-02,1444,0,1,690.00,1610.00,2,1,230.00
2019-02,1450,29,9,616.00,924.00,2,1,2772.00
2019-02,1453,0,8,774.00,258.00,2,1,2064.00
2019-02,1455,0,6,870.00,1450.00,2,1,1740.00
2019-02,1456,0,7,1806.00,301.00,2,1,2107.00
2019-02,1459,0,3,256.00,3584.00,2,1,768.00
2019-02,1465,0,1,398.00,1990.00,2,1,199.00
2019-02,1468,0,3,189.00,1512.00,2,1,567.00
2019-02,1484,0,1,208.00,1664.00,2,1,208.00
2019-02,1490,0,10,129.00,258.00,2,1,1290.00
2019-02,1511,0,8,687.00,1374.00,2,1,1832.00
2019-02,1526,0,3,1428.00,476.00,2,1,714.00
2019-02,1532,0,1,1680.00,280.00,2,1,280.00
2019-02,1537,0,8,368.00,2576.00,2,1,2944.00
2019-02,1539,0,4,930.00,2170.00,2,1,1240.00
2019-02,1549,0,3,1167.00,389.00,2,1,1167.00
2019-02,1561,0,1,402.00,2412.00,2,1,402.00
2019-02,1571,0,4,113.98,284.95,2,1,227.96
2019-02,1571,37,5,170.97,284.95,2,1,284.95
2019-02,1572,0,5,579.90,463.92,2,1,289.95
2019-02,1572,44,3,347.94,231.96,2,1,173.97
2019-02,1573,0,6,530.91,412.93,2,1,353.94
2019-02,1573,9,3,58.99,117.98,2,1,176.97
2019-02,1573,43,2,412.93,176.97,2,1,117.98
2019-02,1574,37,6,359.94,59.99,2,1,359.94
2019-02,1575,0,2,426.93,182.97,2,1,121.98
2019-02,1578,0,9,219.00,219.00,2,1,1971.00
2019-02,1579,0,5,1533.00,1314.00,2,1,1095.00
2019-02,1580,0,1,1314.00,657.00,2,1,219.00
2019-02,1580,61,5,438.00,438.00,2,1,1095.00
2019-02,1582,0,4,35.98,35.98,2,1,71.96
2019-02,1583,0,5,97.23,13.89,2,1,69.45
2019-02,1584,48,3,29.97,29.97,2,1,29.97
2019-02,1587,0,2,17.99,35.98,2,1,35.98
2019-02,1587,55,1,35.98,71.96,2,1,17.99
2019-02,1590,48,7,91.56,137.34,2,1,160.23
2019-02,1592,0,2,71.96,53.97,2,1,35.98
2019-02,1595,0,1,22.89,137.34,2,1,22.89
2019-02,1596,0,1,88.62,88.62,2,1,12.66
2019-02,1597,0,6,57.88,173.64,2,1,347.28
2019-02,1597,44,7,115.76,231.52,2,1,405.16
2019-02,1601,0,4,319.98,639.96,2,1,639.96
2019-02,1602,0,4,359.98,359.98,2,1,719.96
2019-02,1605,0,6,579.98,2029.93,2,1,1739.94
2019-02,1606,0,2,159.99,959.94,2,1,319.98
2019-02,1607,0,1,1259.93,179.99,2,1,179.99
2019-02,1608,0,1,549.95,329.97,2,1,109.99
2019-02,1612,0,3,719.96,179.99,2,1,539.97
2019-02,1613,0,7,219.98,219.98,2,1,769.93
2019-02,1613,57,7,1099.90,109.99,2,1,769.93
2019-02,1617,44,5,405.93,579.90,2,1,289.95
2019-02,1618,0,2,412.93,353.94,2,1,117.98
2019-02,1619,0,8,119.98,599.90,2,1,479.92
2019-02,1620,66,1,121.98,548.91,2,1,60.99
2019-02,1621,0,4,25.98,233.82,2,1,51.96
2019-02,1623,0,2,2190.00,219.00,2,1,438.00
2019-02,1624,0,4,219.00,657.00,2,1,876.00
